Year,Month,Timestamp,Day of Week,Hour of Day,Route ID,Direction,Borough,Route Type,Stop Order,Timepoint Stop ID,Timepoint Stop Name,Timepoint Stop Latitude,Timepoint Stop Longitude,Next Timepoint Stop ID,Next Timepoint Stop Name,Next Timepoint Stop Latitude,Next Timepoint Stop Longitude,Road Distance,Average Travel Time,Average Road Speed,Bus Trip Count,Timepoint Stop Georeference,Next Timepoint Stop Georeference
2025,3,03/01/2025 07:00:00 AM,Thursday,7,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,24.303534,4.695613297998405,33,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,3,03/01/2025 11:00:00 AM,Thursday,11,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,25.60641,4.456696584956656,26,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,3,03/01/2025 01:00:00 PM,Thursday,13,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,24.449382,4.667602598820493,27,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,3,03/01/2025 12:00:00 AM,Thursday,0,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.903,15.35778,7.434668291901564,15,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,3,03/01/2025 11:00:00 PM,Thursday,23,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.903,17.679768,6.458229855483715,14,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,3,03/01/2025 01:00:00 AM,Thursday,1,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.903,14.52222,7.862434255919551,6,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,3,03/01/2025 02:00:00 PM,Thursday,14,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,27.351996,4.172272838389754,25,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,3,03/01/2025 05:00:00 PM,Thursday,17,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,24.200952,4.715516642331144,35,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,3,03/01/2025 05:00:00 AM,Thursday,5,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.903,15.289998,7.467626876079382,10,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,3,03/01/2025 04:00:00 AM,Thursday,4,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.903,14.25714,8.008618839402573,7,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,3,03/01/2025 02:00:00 AM,Thursday,2,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.903,13.083318,8.727142651865123,3,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,3,03/01/2025 12:00:00 PM,Thursday,12,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,25.204596,4.527745431005936,29,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,3,03/01/2025 03:00:00 PM,Thursday,15,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,26.763582,4.264003545116162,27,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,3,03/01/2025 09:00:00 PM,Thursday,21,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,20.178264,5.655590736187364,23,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,3,03/01/2025 10:00:00 AM,Thursday,10,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,22.783998,5.008778793367807,25,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,3,03/01/2025 09:00:00 AM,Thursday,9,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,22.243752,5.130430040191908,32,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,3,03/01/2025 08:00:00 AM,Thursday,8,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,23.887038,4.777486367606755,36,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,3,03/01/2025 04:00:00 PM,Thursday,16,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,25.879626,4.409646016941124,36,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,3,03/01/2025 07:00:00 PM,Thursday,19,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,21.273486,5.364424191035242,22,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,3,03/01/2025 06:00:00 PM,Thursday,18,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,24.14667,4.726117905791391,30,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,3,03/01/2025 10:00:00 PM,Thursday,22,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,18.090006,6.308456665264234,20,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,3,03/01/2025 03:00:00 AM,Thursday,3,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.903,14.82918,7.699684001408034,4,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,3,03/01/2025 08:00:00 PM,Thursday,20,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,20.846382,5.474331982832926,23,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,3,03/01/2025 06:00:00 AM,Thursday,6,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.903,18.415278,6.200150092749066,24,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 01:00:00 PM,Thursday,13,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,24.35067,4.686524256779345,25,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 03:00:00 PM,Thursday,15,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,26.886804,4.244461571806465,24,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 12:00:00 AM,Thursday,0,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.903,15.643332,7.298956513868016,10,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 12:00:00 PM,Thursday,12,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,24.129312,4.72951727935543,29,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 05:00:00 PM,Thursday,17,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,25.931022,4.400906713272366,36,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 06:00:00 AM,Thursday,6,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.903,18.686808,6.109792444454791,24,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 07:00:00 AM,Thursday,7,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,21.580302,5.288155882224581,33,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 09:00:00 PM,Thursday,21,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,19.952496,5.71958515866887,20,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 04:00:00 PM,Thursday,16,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,26.813634,4.256043397185963,33,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 08:00:00 AM,Thursday,8,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,22.840536,4.996379481461091,37,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 11:00:00 PM,Thursday,23,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.903,18.135894,6.295801645220036,13,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 06:00:00 PM,Thursday,18,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,22.856898,4.992803801765104,29,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 03:00:00 AM,Thursday,3,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.903,12.61668,9.049924385813068,4,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 01:00:00 AM,Thursday,1,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.903,13.3881,8.52846931229973,7,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 04:00:00 AM,Thursday,4,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.903,13.777086,8.287673283631246,8,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 09:00:00 AM,Thursday,9,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,23.372856,4.882586877701209,35,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 10:00:00 AM,Thursday,10,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,22.873722,4.989131800065476,26,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 08:00:00 PM,Thursday,20,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,21.528984,5.300760543904126,23,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 05:00:00 AM,Thursday,5,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.903,15.262122,7.481265564377554,11,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 02:00:00 PM,Thursday,14,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,25.999998,4.389230639371874,26,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 02:00:00 AM,Thursday,2,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.903,12.724998,8.972891541411215,4,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 07:00:00 PM,Thursday,19,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,21.881484,5.215368549816474,18,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 11:00:00 AM,Thursday,11,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,22.70064,5.027171040111644,26,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 10:00:00 PM,Thursday,22,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,18.766668,6.080994925545708,17,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 06:00:00 AM,Friday,6,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.903,18.984522,6.013921415384532,28,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 07:00:00 AM,Friday,7,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,22.28889,5.120039833952326,33,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 03:00:00 PM,Friday,15,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,28.777776,3.965559883837451,24,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 08:00:00 PM,Friday,20,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,22.422462,5.08953869787574,23,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 01:00:00 AM,Friday,1,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.903,14.593758,7.823894535710651,8,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 02:00:00 PM,Friday,14,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,26.495238,4.307188879080298,28,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 12:00:00 AM,Friday,0,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.903,16.723812,6.827390438731974,14,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 05:00:00 AM,Friday,5,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.903,14.48334,7.883540675010047,10,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 06:00:00 PM,Friday,18,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,23.42976,4.870728063912117,28,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 10:00:00 PM,Friday,22,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,19.963728,5.716367809922549,17,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 04:00:00 AM,Friday,4,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.903,13.900014,8.214381735349034,7,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 09:00:00 PM,Friday,21,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,19.766664,5.773356227805536,19,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 04:00:00 PM,Friday,16,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,26.67222,4.278608712322614,36,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 08:00:00 AM,Friday,8,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,22.86351,4.991359063365875,37,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 11:00:00 PM,Friday,23,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.903,17.871672,6.388881801322227,10,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 02:00:00 AM,Friday,2,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.903,12.877782,8.866435053246754,3,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 09:00:00 AM,Friday,9,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,22.302858,5.116833205226748,35,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 01:00:00 PM,Friday,13,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,24.400002,4.677049026981999,25,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 12:00:00 PM,Friday,12,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,27.826884,4.101070429322159,31,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 07:00:00 PM,Friday,19,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,22.042062,5.177373857411841,21,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 05:00:00 PM,Friday,17,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,24.265278,4.703016642574169,36,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 03:00:00 AM,Friday,3,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.903,13.533318,8.436954125077955,3,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 10:00:00 AM,Friday,10,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,22.959258,4.970543475704356,27,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,4,04/01/2025 11:00:00 AM,Friday,11,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,23.1963,4.919750603879891,27,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,3,03/01/2025 01:00:00 AM,Wednesday,1,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.903,13.320834,8.571536351050131,8,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,3,03/01/2025 09:00:00 AM,Wednesday,9,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,22.706376,5.025901641765003,34,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,3,03/01/2025 12:00:00 AM,Wednesday,0,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.903,15.381114,7.423390454474293,15,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,3,03/01/2025 03:00:00 PM,Wednesday,15,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,29.408334,3.880532762652595,26,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,3,03/01/2025 11:00:00 AM,Wednesday,11,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,21.874362,5.217067105649195,26,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,3,03/01/2025 02:00:00 AM,Wednesday,2,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.903,13.024998,8.766222175133272,4,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,3,03/01/2025 01:00:00 PM,Wednesday,13,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,25.66605,4.446340786384296,27,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,3,03/01/2025 08:00:00 PM,Wednesday,20,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,21.29028,5.360193167984775,24,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,3,03/01/2025 09:00:00 PM,Wednesday,21,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,19.743336,5.78017818265363,20,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,3,03/01/2025 05:00:00 PM,Wednesday,17,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,24.878376,4.587115897321712,37,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,3,03/01/2025 04:00:00 AM,Wednesday,4,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.903,13.039584,8.756415322346403,8,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,3,03/01/2025 05:00:00 AM,Wednesday,5,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.903,16.70757,6.834026813099993,11,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,3,03/01/2025 04:00:00 PM,Wednesday,16,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,25.883796,4.408935602509136,36,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,3,03/01/2025 07:00:00 PM,Wednesday,19,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,22.10952,5.16157678921287,21,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,3,03/01/2025 06:00:00 PM,Wednesday,18,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,22.327974,5.111076859824091,28,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,3,03/01/2025 10:00:00 AM,Wednesday,10,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,22.891668,4.985220603219556,24,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,3,03/01/2025 02:00:00 PM,Wednesday,14,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,27.030132,4.221955037015529,26,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,3,03/01/2025 11:00:00 PM,Wednesday,23,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.903,18.27,6.249589490968802,10,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
2025,3,03/01/2025 10:00:00 PM,Wednesday,22,BX19,N,Bronx,Local,3,403681,W 145 ST/BROADWAY,40.826198,-73.950148,103748,E 149 ST/BERGEN AV,40.815686,-73.916991,1.902,18.548244,6.152603568741613,19,POINT (-73.950148 40.826198),POINT (-73.916991 40.815686)
